soldDate,playerId,name,country,position,age,heightCm,fromTeam,fromTeamId,toTeam,toTeamId,firstSeen,lastSeen,deadline,lastListPrice,soldPrice,value,salary,confirmedByTransferHistory,source,scanDate,scannedTeamId,scannedTeamName,direction
2025-11-27,1949763,"Yamamoto, Sota",JPN,Ś,23,208,Carina Gubin,130610,BLUEWING,144588,,,,,17128,24159,7247,1,ClubTransferHistory,2026-06-04 18:28:26,144588,BLUEWING,z
2025-11-27,1767356,"Antov, Goran",BUL,Ś,26,201,Itas Trentino,129799,US Gaïa,137759,,,,,15899,25825,9038,1,ClubTransferHistory,2026-06-04 18:30:29,137759,US Gaïa,z
2025-11-27,1975802,"İlkbahar, Necmi",TUR,R,21,189,Sofia de Janeiro,130000,HSV Neubrandenburg,129463,,,,,15633,27908,9469,1,ClubTransferHistory,2026-06-04 18:30:16,130000,Sofia de Janeiro,do
2025-11-27,1976269,"Waśkiewicz, Jan",POL,P,20,203,KS Świt Baranowo,128589,Denivol Team,131341,,,,,15569,28085,9829,1,ClubTransferHistory,2026-06-04 18:29:30,128589,KS Świt Baranowo,do
2025-11-27,1974868,"Wilkerson, Carl",USA,P,22,185,Fox Beach Calabria,128829,Mersin İdman Yurdu,138479,,,,,14232,23416,7024,1,ClubTransferHistory,2026-06-04 18:29:42,138479,Mersin İdman Yurdu,z
2025-11-27,1976296,"Fosse, Owen",FRA,Ś,21,218,Laferme,137686,LEEDS SOFIA,130014,,,,,12606,22526,6757,1,ClubTransferHistory,2026-06-04 18:29:33,130014,LEEDS SOFIA,z
2025-11-27,1975891,"Schrottenbacher, Axel",GER,P,20,201,Sofia de Janeiro,130000,HSV Neubrandenburg,129463,,,,,9949,17501,5074,1,ClubTransferHistory,2026-06-04 18:30:16,130000,Sofia de Janeiro,do
2025-11-26,1927478,"Jeleń, Kacper",POL,Ś,24,217,Kuźnia Byków,130744,Karasuno,128635,,,,,50650459,260030,379878,1,ClubTransferHistory,2026-06-04 18:29:30,130744,Kuźnia Byków,do
2025-11-26,1951255,"Beljak, Vatroslav",CRO,P,22,191,Wratislawia Wrocław,128772,Coke Volley,134140,,,,,10287285,62378,77155,1,ClubTransferHistory,2026-06-04 18:30:44,128772,Wratislawia Wrocław,do
2025-11-26,1905024,"Bocchio, Alfio",ITA,Atakujący,24,203,OPOLE,130500,Energiq,129925,,,,,9023061,59780,23912,1,ClubTransferHistory,2026-06-04 18:29:51,130500,OPOLE,do
2025-11-26,1905028,"Pieszko, Bartłomiej",POL,Ś,23,210,Dubai Tigers,129874,Team WWW,131066,,,,,6470505,126097,59478,1,ClubTransferHistory,2026-06-04 18:30:23,131066,Team WWW,z
2025-11-26,1927986,"Navarro, Juarez",BRA,Ś,24,213,CSKA Mielec,128613,SMS Rzeszów,137337,,,,,6068334,73085,29234,1,ClubTransferHistory,2026-06-04 18:29:00,128613,CSKA Mielec,do
2025-11-26,1865634,"Guedes, Delfim",INT,R,24,191,A.O.Kavalas,130284,Volley Leszczyny,137412,,,,,4794163,212083,95182,1,ClubTransferHistory,2026-06-04 18:30:40,137412,Volley Leszczyny,z
2025-11-26,1929257,"Bender, Jan",POL,Atakujący,22,205,Vamos,128714,Nowak-Mosty MKS Będzin,128778,,,,,4468709,64093,24926,1,ClubTransferHistory,2026-06-04 18:30:30,128714,Vamos,do
2025-11-26,1949873,"Vernacotola, Dante",ITA,Atakujący,22,197,d team,130335,Coke Volley,134140,,,,,4349083,64280,24230,1,ClubTransferHistory,2026-06-04 18:29:01,130335,d team,do
2025-11-26,1976251,"Paşcalău, Stelian",ROM,L,20,181,DHARMA Initiative,128577,Pioruny i Grzmoty,130966,,,,,2381748,250027,115006,1,ClubTransferHistory,2026-06-04 18:29:57,130966,Pioruny i Grzmoty,z
2025-11-26,1975597,"Koczur, Jakub",INT,L,21,177,A.O.Kavalas,130284,Dzikie Rumaxy,128638,,,,,2095315,239917,103647,1,ClubTransferHistory,2026-06-04 18:29:06,128638,Dzikie Rumaxy,z
2025-11-26,1865535,"Gurdziel, Hubert",POL,Ś,25,212,OPOLE,130500,Polish Wolves,131258,,,,,1956119,52478,20326,1,ClubTransferHistory,2026-06-04 18:29:58,131258,Polish Wolves,z
2025-11-26,1976249,"Radeljić, Arman",BIH,P,21,186,KKS Gryf Lębork,128809,Denivol Team,131341,,,,,943491,52894,20136,1,ClubTransferHistory,2026-06-04 18:29:27,128809,KKS Gryf Lębork,do
2025-11-26,1745266,"Stojanović, Luka",SLO,P,25,193,Kasztaniaki,131735,Coke Volley,134140,,,,,903045,45664,15982,1,ClubTransferHistory,2026-06-04 18:28:59,134140,Coke Volley,z
2025-11-26,1904711,"Rettore, Joel",BRA,L,24,187,Silver Arsenal,130505,sanah,131179,,,,,525000,139560,67927,1,ClubTransferHistory,2026-06-04 18:30:14,130505,Silver Arsenal,do
2025-11-26,1976168,"Cebula, Franciszek",POL,Atakujący,21,213,CYTRYNIEC CHIŃSKI,130809,DOROSTOL,129953,,,,,337145,60432,23253,1,ClubTransferHistory,2026-06-04 18:29:04,129953,DOROSTOL,z
2025-11-26,1927859,"Campbell, Mathew",USA,Ś,24,213,FC Sarmacja Będzin,140788,ALEXANDER GRAND,138318,,,,,315000,60651,22710,1,ClubTransferHistory,2026-06-04 18:28:15,138318,ALEXANDER GRAND,z
2025-11-26,1929054,"Carvalho, Expedito",BRA,P,23,201,FC Sarmacja Będzin,140788,ALEXANDER GRAND,138318,,,,,210000,44829,15114,1,ClubTransferHistory,2026-06-04 18:28:15,138318,ALEXANDER GRAND,z
2025-11-26,1745523,"Kaczmarek, Andrzej",POL,P,26,208,Air Force,137437,Vernixo,128679,,,,,176185,37918,12720,1,ClubTransferHistory,2026-06-04 18:30:35,128679,Vernixo,z
2025-11-26,1745351,"Mazzoni, Vito",ITA,Ś,26,207,Browary Hills,130979,DOROSTOL,129953,,,,,162523,43543,15174,1,ClubTransferHistory,2026-06-04 18:29:04,129953,DOROSTOL,z
2025-11-26,1905316,"Steczkowski, Ziemowit",POL,Atakujący,24,186,Air Force,137437,Mersin İdman Yurdu,138479,,,,,133383,38616,13515,1,ClubTransferHistory,2026-06-04 18:29:42,138479,Mersin İdman Yurdu,z
2025-11-26,1686259,"Łucki, Wojciech",POL,L,27,182,Saint Malo,129281,Mersin İdman Yurdu,138479,,,,,63909,91299,41084,1,ClubTransferHistory,2026-06-04 18:30:07,129281,Saint Malo,do
2025-11-26,1976256,"Napolitano, Diego",ITA,L,21,184,Ortan,128833,Aloredondo,138392,,,,,60503,175022,85205,1,ClubTransferHistory,2026-06-04 18:29:51,128833,Ortan,do
2025-11-26,1767004,"Byfield, Ben",USA,Ś,26,215,On Point,129613,Delta Putra Sidoarjo,144603,,,,,54486,38261,13000,1,ClubTransferHistory,2026-06-04 18:29:50,129613,On Point,do
2025-11-26,1724830,"Dudziński, Mariusz",POL,Ś,26,213,On Point,129613,OPOLE,130500,,,,,36949,43209,14576,1,ClubTransferHistory,2026-06-04 18:29:51,130500,OPOLE,z
2025-11-26,1976257,"Mercier, Gabe",USA,R,21,186,Charlie’s angels,130403,PauPau,140825,,,,,29234,89837,38402,1,ClubTransferHistory,2026-06-04 18:29:54,140825,PauPau,z
2025-11-26,1950640,"Doychinov, Vladimir",BUL,P,22,188,KSW7,140968,Voluntas Torretta Volley Asti,137539,,,,,23453,15953,4785,1,ClubTransferHistory,2026-06-04 18:30:42,137539,Voluntas Torretta Volley Asti,z
2025-11-26,1928218,"Martowicz, Przemysław",POL,Atakujący,23,212,® ONE TEAM ®,144560,Le Nutrie,137507,,,,,22826,35566,12416,1,ClubTransferHistory,2026-06-04 18:29:32,137507,Le Nutrie,z
2025-11-26,1682098,"Zalewski, Jędrzej",POL,L,27,189,Die Freie Stadt Danzig,130661,Elysia,129649,,,,,20985,30909,10818,1,ClubTransferHistory,2026-06-04 18:29:07,129649,Elysia,z
2025-11-26,1949179,"Emminger, Taddäus",GER,Atakujący,23,202,Szmulki,140963,SFC 90,129445,,,,,20133,46148,14687,1,ClubTransferHistory,2026-06-04 18:30:12,129445,SFC 90,z
2025-11-26,1976255,"Ganchovski, Radoslav",BUL,Ś,20,201,VC Bourgas,129787,LEEDS SOFIA,130014,,,,,18123,34339,11863,1,ClubTransferHistory,2026-06-04 18:30:32,129787,VC Bourgas,do
2025-11-26,1976158,"Perfeito, Acácio",POR,Ś,21,197,Joga Bonito,137493,US Gaïa,137759,,,,,17534,27230,9530,1,ClubTransferHistory,2026-06-04 18:30:29,137759,US Gaïa,z
2025-11-26,1950245,"Rondinelli, Lúcio",BRA,Atakujący,22,215,Balneário Club,138389,Mersin İdman Yurdu,138479,,,,,16762,23945,7183,1,ClubTransferHistory,2026-06-04 18:29:42,138479,Mersin İdman Yurdu,z
2025-11-26,1950684,"Boucher, Roy",FRA,R,22,204,ВК Христов-волей,129826,US Gaïa,137759,,,,,15927,27028,9459,1,ClubTransferHistory,2026-06-04 18:30:47,129826,ВК Христов-волей,do
2025-11-26,1622891,"Herbst, Devry",FRA,P,30,201,Takatoum,129082,US Gaïa,137759,,,,,15295,24533,7129,1,ClubTransferHistory,2026-06-04 18:30:29,137759,US Gaïa,z
2025-11-26,1928547,"Marceneiro, Feliciano",POR,P,23,183,® ONE TEAM ®,144560,OK Napredak,144651,,,,,14897,21647,6494,1,ClubTransferHistory,2026-06-04 18:28:11,144560,® ONE TEAM ®,do
2025-11-26,1904163,"Zarzecki, Dominik",POL,P,25,205,Armaty Obrzyce,131041,US Gaïa,137759,,,,,14071,24492,7117,1,ClubTransferHistory,2026-06-04 18:30:29,137759,US Gaïa,z
2025-11-26,1975332,"Goes, George",BRA,L,21,183,Abracalabria,131302,US Gaïa,137759,,,,,11432,20667,5999,1,ClubTransferHistory,2026-06-04 18:30:29,137759,US Gaïa,z
2025-11-26,1974526,"Dziura, Maciej",POL,Atakujący,22,213,TSW Wisła Kraków,151056,US Gaïa,137759,,,,,7594,12167,3650,1,ClubTransferHistory,2026-06-04 18:30:29,137759,US Gaïa,z
2025-11-25,1904542,"Luca, Toni",ITA,L,24,183,Itas Trentino,129799,Operário da Lagoa,130344,,,,,46302568,1259233,573308,1,ClubTransferHistory,2026-06-04 18:29:51,130344,Operário da Lagoa,z
2025-11-25,1905474,"Galloway, Kameron",INT,R,23,203,Bahadir Volley,130389,ActiVeTeam,128702,,,,,40756107,350070,163760,1,ClubTransferHistory,2026-06-04 18:28:13,128702,ActiVeTeam,z
2025-11-25,1905229,"Sulev, Dimitar",BUL,R,24,195,Energiq,129925,Vernixo,128679,,,,,40618163,340163,221351,1,ClubTransferHistory,2026-06-04 18:30:35,128679,Vernixo,z
2025-11-25,1974557,"Mueller, Tim",USA,R,22,194,Big Boys Volley Team,129779,Bullets,129869,,,,,2501625,260195,108513,1,ClubTransferHistory,2026-06-04 18:28:53,129869,Bullets,z
2025-11-25,1684414,"Özen, Eike",GER,R,27,203,Tantris Volleys,129320,KILICECZA,138496,,,,,1380729,123882,61941,1,ClubTransferHistory,2026-06-04 18:30:22,129320,Tantris Volleys,do
2025-11-25,1724987,"Marchand, Ambroise",FRA,Ś,26,205,ПВК СЛАВИЯ 1913,129791,Black Pardec,138854,,,,,715453,64186,24047,1,ClubTransferHistory,2026-06-04 18:28:25,138854,Black Pardec,z
2025-11-25,1744712,"Macniak, Bartosz",POL,L,25,179,LaPailladeBelge,130299,Parante,141085,,,,,613358,83930,37768,1,ClubTransferHistory,2026-06-04 18:29:31,130299,LaPailladeBelge,do
2025-11-25,1949518,"Wojtczak, Jaromir",POL,Atakujący,22,208,Vamos,128714,Żubry Mokotów,130755,,,,,330189,64374,25035,1,ClubTransferHistory,2026-06-04 18:30:30,128714,Vamos,do
2025-11-25,1685748,"Povolo, Ruggero",ITA,Atakujący,26,195,My Tho,144510,Bicep University,144532,,,,,312228,42563,14888,1,ClubTransferHistory,2026-06-04 18:29:46,144510,My Tho,do
2025-11-25,1976188,"Wiśniewski, Krzysztof",POL,Ś,20,200,Kotwica Kołobrzeg,128801,Plas Kaźmierz,137421,,,,,304977,141342,56936,1,ClubTransferHistory,2026-06-04 18:29:58,137421,Plas Kaźmierz,z
2025-11-25,1976107,"Uusikoski, Juha",FIN,Atakujący,21,197,Przebój Wolbrom,130621,KS Brzeziny,128710,,,,,297599,54220,21078,1,ClubTransferHistory,2026-06-04 18:30:00,130621,Przebój Wolbrom,do
2025-11-25,1744813,"Żelazny, Igor",POL,Ś,26,199,My Tho,144510,Elysia,129649,,,,,198870,29072,10088,1,ClubTransferHistory,2026-06-04 18:29:46,144510,My Tho,do
2025-11-25,1725132,"Styrna, Piotr",POL,P,26,210,My Tho,144510,Rolphins,144604,,,,,165380,29766,10418,1,ClubTransferHistory,2026-06-04 18:30:06,144604,Rolphins,z
2025-11-25,1709822,"Beaumont, Michel",FRA,L,27,176,Millennium Siemianowice,130955,ALIENS VC,130342,,,,,136111,92306,41537,1,ClubTransferHistory,2026-06-04 18:29:43,130955,Millennium Siemianowice,do
2025-11-25,1905592,"Leite, Gilberto",BRA,P,24,207,Volleyno,131333,Le Nutrie,137507,,,,,129596,48287,16133,1,ClubTransferHistory,2026-06-04 18:30:41,131333,Volleyno,do
2025-11-25,1976230,"Ordung, Hu",CHN,Atakujący,21,191,Konowały,128732,SUZANO E.C,130024,,,,,89589,50584,16402,1,ClubTransferHistory,2026-06-04 18:30:21,130024,SUZANO E.C,z
2025-11-25,1865008,"Botturi, Oddone",INT,Ś,25,218,Volleyno,131333,Le Nutrie,137507,,,,,77409,36071,12253,1,ClubTransferHistory,2026-06-04 18:30:41,131333,Volleyno,do
2025-11-25,1949077,"Merve, Haşmet",TUR,R,23,186,Palinurense,128875,PIRIN,129952,,,,,58000,40182,14063,1,ClubTransferHistory,2026-06-04 18:29:57,129952,PIRIN,z
2025-11-25,1927036,"Menanteau, Arthur",FRA,L,24,184,Brazuca,138309,Brackens VC,129455,,,,,39791,90104,40546,1,ClubTransferHistory,2026-06-04 18:28:52,138309,Brazuca,do
2025-11-25,1949161,"Benedetto, Gianluca",ITA,P,23,209,Volley San Marco,128999,ZAKSA ŚWINOUJŚCIE,130896,,,,,27589,43808,14596,1,ClubTransferHistory,2026-06-04 18:30:45,130896,ZAKSA ŚWINOUJŚCIE,z
2025-11-25,1976240,"Botto, Arcangelo",ITA,Ś,20,206,Massimone Roma,128823,Ranczo Wilkowyje,130915,,,,,26492,59128,16518,1,ClubTransferHistory,2026-06-04 18:30:02,130915,Ranczo Wilkowyje,z
2025-11-25,1975013,"Del Regno, Diego",ITA,P,22,199,Air Force,137437,Parante,141085,,,,,25000,20716,6214,1,ClubTransferHistory,2026-06-04 18:28:14,137437,Air Force,do
2025-11-25,1928199,"Figo, Carlos",POR,P,23,188,Mx Team,130473,Aloredondo,138392,,,,,23923,61728,22246,1,ClubTransferHistory,2026-06-04 18:29:46,130473,Mx Team,do
2025-11-25,1975935,"Wójcicki, Michał",INT,Atakujący,21,215,Kangur Okrzeja,130269,Atletico Pisa,137543,,,,,22142,17345,5203,1,ClubTransferHistory,2026-06-04 18:29:27,130269,Kangur Okrzeja,do
2025-11-25,1928053,"Ludwiczak, Hubert",POL,P,24,202,Sardegna Volley,137467,SFC 90,129445,,,,,14151,25397,8852,1,ClubTransferHistory,2026-06-04 18:30:12,129445,SFC 90,z
2025-11-24,1928497,"de Paula, William",BRA,R,23,206,Los Rakos,137449,mordelles,129096,,,,,28035247,230501,110125,1,ClubTransferHistory,2026-06-04 18:29:45,129096,mordelles,z
2025-11-24,1976201,"Alkanalp, Fahir",TUR,Ś,21,214,Çanakkale Belediyespor Kulübü,131541,Jeżomyszy🦔z Marsa🪐,130972,,,,,6269282,118301,51506,1,ClubTransferHistory,2026-06-04 18:29:25,130972,Jeżomyszy🦔z Marsa🪐,z
2025-11-24,1976216,"Kostadinov, Dimitar",BUL,L,20,175,Volley Maina,129865,Millennium Siemianowice,130955,,,,,6070258,346773,161381,1,ClubTransferHistory,2026-06-04 18:30:40,129865,Volley Maina,do
2025-11-24,1709401,"Wendołowski, Włodzimierz",POL,L,27,176,Stilon Gorzów,130891,UVM,130418,,,,,3876883,230476,115152,1,ClubTransferHistory,2026-06-04 18:30:29,130418,UVM,z
2025-11-24,1976219,"Tacchi, Arnaldo",ITA,Ś,20,207,Giulianone Roma,128822,Ranczo Wilkowyje,130915,,,,,2764365,125594,52318,1,ClubTransferHistory,2026-06-04 18:30:02,130915,Ranczo Wilkowyje,z
2025-11-24,1976217,"Demirev, Ivaylo",BUL,L,20,180,Volley Maina,129865,Budowlani Nysa,130574,,,,,1861025,361209,126650,1,ClubTransferHistory,2026-06-04 18:30:40,129865,Volley Maina,do
2025-11-24,1975991,"Oser, Dalton",USA,P,21,197,LOS ANGELES VBC,129542,d team,130335,,,,,834794,64824,23720,1,ClubTransferHistory,2026-06-04 18:29:36,129542,LOS ANGELES VBC,do
2025-11-24,1976215,"Simeonov, Ivan",BUL,L,21,194,Volley Maina,129865,HHC,130381,,,,,667810,138066,65412,1,ClubTransferHistory,2026-06-04 18:30:40,129865,Volley Maina,do
2025-11-24,1976211,"Kot, Adam",POL,Ś,21,198,eŁKSa1908,130836,Attacke Gütersloh,129403,,,,,442945,62491,24301,1,ClubTransferHistory,2026-06-04 18:29:07,130836,eŁKSa1908,do
2025-11-24,1976093,"Snell, Jonathan",INT,P,21,197,Вуглик,138879,KSW7,140968,,,,,38966,27584,9654,1,ClubTransferHistory,2026-06-04 18:30:47,138879,Вуглик,do
2025-11-24,1950341,"Bobkiewicz, Jan",POL,P,22,184,Makosiki,128780,Le Nutrie,137507,,,,,21919,34721,12152,1,ClubTransferHistory,2026-06-04 18:29:38,128780,Makosiki,do
2025-11-24,1975997,"Hristozov, Stefan",BUL,R,20,201,Maxicono RM,128831,Kirschen VBV,129464,,,,,20310,31586,10226,1,ClubTransferHistory,2026-06-04 18:29:42,128831,Maxicono RM,do
2025-11-24,1975378,"Morato, Ernesto",BRA,Atakujący,22,189,Marreco Club,130250,Bydgoszcz Spartans,128726,,,,,18825,33995,11255,1,ClubTransferHistory,2026-06-04 18:29:40,130250,Marreco Club,do
2025-11-24,1975622,"Simon, Claude",FRA,L,22,181,ALEXANDER GRAND,138318,Cisterna Volley,137544,,,,,8235,11764,3529,1,ClubTransferHistory,2026-06-04 18:28:58,137544,Cisterna Volley,z
2025-11-23,1744965,"Miarka, Alan",POL,R,25,195,Iskra Krosno,128667,massive dongs,128592,,,,,43061436,387665,178491,1,ClubTransferHistory,2026-06-04 18:29:41,128592,massive dongs,z
2025-11-23,1928287,"Münden, Maximillian",INT,Ś,23,190,ALIENS VC,130342,ActiVeTeam,128702,,,,,35398912,195977,265492,1,ClubTransferHistory,2026-06-04 18:28:15,130342,ALIENS VC,do
2025-11-23,1976190,"Sochacki, Tomasz",POL,Ś,21,220,kiczan team zduńska wola,128596,Dubai Tigers,129874,,,,,35103377,154582,263275,1,ClubTransferHistory,2026-06-04 18:29:27,128596,kiczan team zduńska wola,do
2025-11-23,1865187,"Božovský, Eduard",CZE,P,25,184,KS Budowlani Kołacin 👷🏻,128629,KS Gwardia Wrocław,130757,,,,,31036299,133345,232772,1,ClubTransferHistory,2026-06-04 18:29:29,130757,KS Gwardia Wrocław,z
2025-11-23,1865410,"Glass, Gavin",USA,Atakujący,24,187,Ukiyo Volley,129847,Kratos,134138,,,,,10851089,87441,36813,1,ClubTransferHistory,2026-06-04 18:30:28,129847,Ukiyo Volley,do
2025-11-23,1927113,"DeLeon, Rich",USA,R,23,183,Ghrum,130784,Kopernik Toruń,130739,,,,,9830996,168942,84471,1,ClubTransferHistory,2026-06-04 18:29:16,130784,Ghrum,do
2025-11-23,1975826,"Gonçalves, Hudson",BRA,Ś,21,210,Hiperativis 🇧🇷,130147,Jeżomyszy🦔z Marsa🪐,130972,,,,,7985086,118083,84101,1,ClubTransferHistory,2026-06-04 18:29:25,130972,Jeżomyszy🦔z Marsa🪐,z
2025-11-23,1976189,"Paz, Otávio",BRA,P,21,197,Antumbra,130028,TORI GIN,130262,,,,,6942896,75161,27414,1,ClubTransferHistory,2026-06-04 18:30:25,130262,TORI GIN,z
2025-11-23,1976186,"Alencar, Manoel",BRA,Ś,21,208,Hiperativis 🇧🇷,130147,Jeżomyszy🦔z Marsa🪐,130972,,,,,6803792,127921,55658,1,ClubTransferHistory,2026-06-04 18:29:25,130972,Jeżomyszy🦔z Marsa🪐,z
2025-11-23,1709919,"Fomm, Horácio",BRA,P,26,199,KS Gwardia Wrocław,130757,Fenerbahçe Istanbul,138492,,,,,5608298,56984,22042,1,ClubTransferHistory,2026-06-04 18:29:29,130757,KS Gwardia Wrocław,do
2025-11-23,1905147,"Demare, Gilles",INT,Ś,24,212,Dubai Tigers,129874,RafaTeam Lipusz,130561,,,,,5471436,122470,54693,1,ClubTransferHistory,2026-06-04 18:30:01,130561,RafaTeam Lipusz,z
2025-11-23,1864643,"Falcão, Inocêncio",POR,Ś,24,190,Fantasy Gaming,134115,On Point,129613,,,,,3639290,114789,53429,1,ClubTransferHistory,2026-06-04 18:29:50,129613,On Point,z
2025-11-23,1685864,"Gdaniec, Adrian",POL,Atakujący,26,211,Black Smoke,137347,SSA Vôlei Clube,130023,,,,,3066283,55495,21090,1,ClubTransferHistory,2026-06-04 18:30:19,130023,SSA Vôlei Clube,z
2025-11-23,1976142,"Kosorić, Elmin",BIH,L,20,185,Incognito Volley,128619,Los Rakos,137449,,,,,3033851,226528,110300,1,ClubTransferHistory,2026-06-04 18:29:36,137449,Los Rakos,z
2025-11-23,1686020,"Wiśniewski, Aleksander",POL,R,27,193,GKS Stoczniowiec Gdańsk,130575,Pogoń Portowcy,131768,,,,,2700354,155963,74092,1,ClubTransferHistory,2026-06-04 18:29:58,131768,Pogoń Portowcy,z
2025-11-23,1684273,"Lopes, Jandir",BRA,P,26,203,Ituporanga Volei,130067,Dostor,138908,,,,,2685957,65079,23842,1,ClubTransferHistory,2026-06-04 18:29:24,130067,Ituporanga Volei,do
2025-11-23,1976176,"Morawski, Wiktor",POL,Ś,21,202,Latające Dżdżownice,140796,Zaksa Mszczonów,130593,,,,,2305567,54140,20845,1,ClubTransferHistory,2026-06-04 18:30:45,130593,Zaksa Mszczonów,z
2025-11-23,1976187,"Kowacz, Mateusz",POL,Ś,21,213,Kotwica Kołobrzeg,128801,PGE Bubisie Bździochy,130773,,,,,2083586,59564,23160,1,ClubTransferHistory,2026-06-04 18:29:55,130773,PGE Bubisie Bździochy,z
2025-11-23,1951133,"Klorek, Ryszard",POL,P,22,188,Ukiyo Volley,129847,Volley Leszczyny,137412,,,,,1565020,85085,34105,1,ClubTransferHistory,2026-06-04 18:30:40,137412,Volley Leszczyny,z
2025-11-23,1927093,"Zawada, Arkadiusz",POL,P,24,195,Czarne plamy,128655,Sardegna Volley,137467,,,,,1165838,64693,25264,1,ClubTransferHistory,2026-06-04 18:30:09,137467,Sardegna Volley,z
2025-11-23,1903798,"Juszczak, Marcin",POL,R,25,208,Sycylijskie Cytryniaki,130704,Doomsday Blue,131663,,,,,935599,124715,60694,1,ClubTransferHistory,2026-06-04 18:30:21,130704,Sycylijskie Cytryniaki,do
2025-11-23,1685503,"Junqueira, Júlio",BRA,L,27,176,BH STAL MIELEC,130769,Saint Malo,129281,,,,,783756,131305,64864,1,ClubTransferHistory,2026-06-04 18:30:07,129281,Saint Malo,z
2025-11-23,1865218,"Selleri, Grigorios",ITA,R,24,193,ARM Volley,137419,Gepez volley,128867,,,,,635273,132143,59781,1,ClubTransferHistory,2026-06-04 18:29:16,128867,Gepez volley,z
2025-11-23,1951291,"Jaje, Kacper",POL,Atakujący,22,215,Kasztaniaki,131735,d team,130335,,,,,582510,57256,22656,1,ClubTransferHistory,2026-06-04 18:29:01,130335,d team,z
2025-11-23,1951278,"Schuneritsch, Jörg",GER,P,22,197,⭐ Nati ⭐ 1995 ⭐ ∞ ⭐,130585,® ONE TEAM ®,144560,,,,,395920,71371,27055,1,ClubTransferHistory,2026-06-04 18:28:11,130585,⭐ Nati ⭐ 1995 ⭐ ∞ ⭐,do
2025-11-23,1864802,"Hoffmann, Stanisław",POL,Ś,25,203,PowerDucks,129316,Спартак Плевен,129801,,,,,386694,69214,27079,1,ClubTransferHistory,2026-06-04 18:30:48,129801,Спартак Плевен,z
2025-11-23,1904833,"Staszewski, Dominik",POL,P,24,208,Ghrum,130784,Denivol Team,131341,,,,,319200,50456,16349,1,ClubTransferHistory,2026-06-04 18:29:16,130784,Ghrum,do
2025-11-23,1976180,"Barański, Jakub",POL,P,20,209,Browary Hills,130979,LEEDS SOFIA,130014,,,,,275614,51109,16743,1,ClubTransferHistory,2026-06-04 18:29:33,130014,LEEDS SOFIA,z
2025-11-23,1975916,"Barnes, Nick",USA,Atakujący,20,201,Ghrum,130784,Lisboa S.C.,134206,,,,,255800,37743,13210,1,ClubTransferHistory,2026-06-04 18:29:35,134206,Lisboa S.C.,z
2025-11-23,1928789,"Cieślik, Andrzej",POL,Atakujący,22,211,Brazuca,138309,Balneário Club,138389,,,,,196822,64389,22962,1,ClubTransferHistory,2026-06-04 18:28:52,138309,Brazuca,do
2025-11-23,1904870,"Îzuka, Takeshi",JPN,P,24,180,Fethiye VC,129301,My Tho,144510,,,,,144321,41574,14550,1,ClubTransferHistory,2026-06-04 18:29:46,144510,My Tho,z
2025-11-23,1767058,"de Souza, Murilo",BRA,Ś,26,219,ESPIRITO SANTO ESV,130054,Konowały,128732,,,,,114967,74372,28071,1,ClubTransferHistory,2026-06-04 18:29:28,128732,Konowały,z
2025-11-23,1976192,"Cipolli, Gigi",ITA,L,21,181,FC Dzbany,128744,Brackens VC,129455,,,,,45429,166557,63130,1,ClubTransferHistory,2026-06-04 18:29:10,128744,FC Dzbany,do
2025-11-23,1949988,"Regalo, Albano",POR,Atakujący,22,189,KS Budowlani Kołacin 👷🏻,128629,Balneário Club,138389,,,,,44381,84180,34075,1,ClubTransferHistory,2026-06-04 18:29:29,128629,KS Budowlani Kołacin 👷🏻,do
2025-11-23,1905707,"Kochanowski, Antoni",POL,Ś,24,205,City Hunter Team,130260,Sergipe Vôlei,130020,,,,,41466,52478,20398,1,ClubTransferHistory,2026-06-04 18:30:11,130020,Sergipe Vôlei,z
2025-11-23,1745479,"Kowalski, Cyryl",POL,P,25,180,Ukiyo Volley,129847,KS Gwardia Wrocław,130757,,,,,33432,40447,14156,1,ClubTransferHistory,2026-06-04 18:30:28,129847,Ukiyo Volley,do
2025-11-23,1709871,"Cigala, Piero",ITA,Ś,26,207,Maxicono RM,128831,Laferme,137686,,,,,32262,53118,21039,1,ClubTransferHistory,2026-06-04 18:29:42,128831,Maxicono RM,do
2025-11-23,1950716,"Aranda, Sousa",POR,Ś,21,219,South Boys,129928,Young Team Reaktywacja,140951,,,,,30943,70226,26181,1,ClubTransferHistory,2026-06-04 18:30:16,129928,South Boys,do
