"Kraj","LeagueId","MatchId","Liga","Mecz","Data","Arena","Drużyna","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"Italy","18736","1065375","italy_18736","Asini&Ricci vs Ondanomal 0:3","2026-05-16 17:00","BernabeuAsini","Ondanomal","Perrari, Alessandro","1621452","14","4","9","3","0","49.8","25","5","11","44","24","10","5","1","5","3","40","24","2","92","8","33","3","28","64","0","0","0","0","0","0","0","35.3","","2","2","0","0","1","3","28","64","1","1","14","2","0","14","49.8","44.9","2","0","0","0","6","8","1","1","1","2","0","5","5","1","0","0","3","9","0","0","0","0","0","0","1","2","0","0","0","3","0","0","0","0","0","0","3","25","19","19","0","0","0","0","0"
"Italy","18736","1065375","italy_18736","Asini&Ricci vs Ondanomal 0:3","2026-05-16 17:00","BernabeuAsini","Ondanomal","Emiliani, Calogero","1621455","12","9","9","2","0","49.9","15","1","7","47","40","6","3","1","3","3","67","0","0","0","0","0","5","24","52","0","0","0","0","0","0","0","35.5","","0","0","0","0","3","3","24","52","1","1","10","4","2","14","49.9","47.9","0","0","0","0","4","4","0","0","0","2","2","4","0","0","0","0","0","0","5","1","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","3","9","9","9","0","0","0","0","0"
"Italy","18736","1065375","italy_18736","Asini&Ricci vs Ondanomal 0:3","2026-05-16 17:00","BernabeuAsini","Ondanomal","Boitani, Santrino","1621457","0","0","0","0","0","0","0","0","0","0","0","26","13","6","13","10","62","18","0","100","10","56","0","0","0","0","2","3","0","1","1","1","20","","6","8","1","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","3","3","16","14","11","0","0","0","0","0"
"Italy","18736","1065376","italy_18736","Bitritto VC vs Terrons 3:0","2026-05-16 17:00","Chitani Arena","Bitritto VC","Monti Carlo, Massimiliano","1621591","3","1","14","2","0","50.8","1","0","0","0","0","15","8","1","7","6","47","0","0","0","0","0","3","14","38","36","24","93","17","34","28","14","10.2","","4","4","1","2","1","1","14","38","2","0","7","1","1","7","50.8","46.5","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","24","11","2","20","93","3","34","26","30","0","0","0","0","0"
"Italy","18736","1065376","italy_18736","Bitritto VC vs Terrons 3:0","2026-05-16 17:00","Chitani Arena","Bitritto VC","Bordoni, Ottorino","1621595","18","5","12","1","1","48.5","32","11","16","50","16","16","4","1","12","6","44","17","1","94","4","24","1","25","53","0","0","0","0","0","0","0","32.9","","4","6","1","3","1","3","25","53","1","0","13","0","0","12","48.5","45.1","2","0","2","0","3","7","4","1","7","2","0","14","4","0","1","0","0","5","0","0","0","0","0","0","4","0","0","0","2","6","0","0","0","0","0","0","3","18","20","22","0","0","0","0","0"
"Italy","18736","1065376","italy_18736","Bitritto VC vs Terrons 3:0","2026-05-16 17:00","Chitani Arena","Bitritto VC","Molena, Camillo","1621598","16","14","14","0","1","52.6","21","2","12","57","48","8","1","0","7","4","50","0","0","0","1","0","3","38","54","0","0","0","0","0","0","0","45","","1","1","0","2","3","4","38","54","1","0","16","2","4","22","52.6","46.9","1","0","0","1","3","5","1","0","1","1","1","4","0","0","0","0","0","0","7","0","1","1","3","12","0","0","0","0","0","0","0","0","0","0","0","0","3","8","10","18","0","0","0","0","0"
"Italy","18736","1065376","italy_18736","Bitritto VC vs Terrons 3:0","2026-05-16 17:00","Chitani Arena","Bitritto VC","Muratori, Massimiliano","1621593","10","4","11","3","0","54.2","15","3","8","53","33","15","8","3","7","6","60","0","0","0","1","0","2","28","59","0","0","0","0","0","0","0","26.7","","4","4","1","1","1","2","28","59","1","0","9","1","2","19","54.2","47.8","0","0","0","0","1","1","2","0","2","2","0","6","2","0","0","0","3","5","0","0","0","0","0","0","1","0","1","1","0","3","0","0","0","0","0","0","3","13","10","13","0","0","0","0","0"
"Italy","18736","1065376","italy_18736","Bitritto VC vs Terrons 3:0","2026-05-16 17:00","Chitani Arena","Bitritto VC","Sparacio, Lorenzo","1621596","17","5","11","0","1","52.2","30","11","14","47","10","21","6","2","15","7","43","21","1","95","12","57","2","14","44","0","0","0","0","0","0","0","37.7","","5","7","0","2","2","6","14","44","0","0","5","2","0","9","52.2","47.3","1","0","0","1","2","4","1","0","6","2","1","10","6","0","1","0","1","8","0","0","0","0","0","0","3","1","3","0","1","8","0","0","0","0","0","0","3","24","20","19","0","0","0","0","0"
"Italy","18736","1065376","italy_18736","Bitritto VC vs Terrons 3:0","2026-05-16 17:00","Chitani Arena","Bitritto VC","Palpacelli, Eduardo","1621599","5","1","12","3","1","52.6","2","1","1","50","0","0","0","0","0","0","0","0","0","0","0","0","3","22","43","0","0","0","0","0","0","0","9.5","","0","0","0","0","0","0","22","43","1","0","12","2","1","10","52.6","46.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","6","6","6","0","0","0","0","0"
"Italy","18736","1065376","italy_18736","Bitritto VC vs Terrons 3:0","2026-05-16 17:00","Chitani Arena","Bitritto VC","Marcelli, Enrico","1621601","0","-1","0","0","0","0","0","0","0","0","0","21","11","4","10","7","52","19","1","95","13","68","0","0","0","4","2","7","1","3","1","2","16.4","","6","7","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","1","7","3","16","13","10","0","0","0","0","0"
"Italy","18736","1065376","italy_18736","Bitritto VC vs Terrons 3:0","2026-05-16 17:00","Chitani Arena","Terrons","Mazzucato, Eustachio","1620259","4","3","13","1","1","52.2","3","0","1","33","33","20","12","2","8","5","35","0","0","0","1","0","2","15","38","30","12","90","22","22","28","18","14.4","","3","4","0","1","2","3","15","38","0","1","4","2","1","11","52.2","46.9","1","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","12","8","10","31","90","3","31","33","32","0","0","0","0","0"
"Italy","18736","1065376","italy_18736","Bitritto VC vs Terrons 3:0","2026-05-16 17:00","Chitani Arena","Terrons","Mazzanti, Patrizio","1620263","11","-2","13","0","0","51","30","10","10","33","0","14","8","1","6","2","21","33","3","91","9","27","1","18","41","0","0","0","0","0","0","0","19.2","","1","2","0","1","1","3","18","41","1","0","7","0","1","11","51","45.8","1","0","2","0","9","12","0","2","3","1","1","7","4","1","1","0","0","6","0","0","0","0","0","0","2","0","1","2","0","5","0","0","0","0","0","0","3","21","19","23","0","0","0","0","0"
"Italy","18736","1065376","italy_18736","Bitritto VC vs Terrons 3:0","2026-05-16 17:00","Chitani Arena","Terrons","Facciolo, Alfredo","1620266","16","13","11","0","2","48.2","17","3","8","47","29","5","2","0","3","2","40","0","0","0","0","0","6","34","60","0","1","1","0","0","1","0","42.1","","0","0","0","1","2","2","34","60","1","1","18","5","1","16","48.2","44.4","1","1","0","0","5","7","3","1","0","1","0","5","0","0","0","0","0","0","3","0","1","0","1","5","0","0","0","0","0","0","0","1","0","0","0","1","3","13","10","10","0","0","0","0","0"
"Italy","18736","1065376","italy_18736","Bitritto VC vs Terrons 3:0","2026-05-16 17:00","Chitani Arena","Terrons","Spensieri, Urbano","1620261","14","9","10","0","0","47.6","22","5","10","45","23","12","7","1","5","2","25","0","0","0","1","0","4","26","62","0","0","0","0","0","0","0","31.5","","0","0","0","2","2","3","26","62","1","2","11","3","0","15","47.6","43.9","1","0","0","0","3","4","0","0","1","2","0","3","2","1","2","0","2","7","0","0","0","0","0","0","5","1","0","0","2","8","0","0","0","0","0","0","3","12","12","13","0","0","0","0","0"
"Italy","18736","1065376","italy_18736","Bitritto VC vs Terrons 3:0","2026-05-16 17:00","Chitani Arena","Terrons","Aliverti, Marco","1620264","13","2","8","4","0","50.2","20","6","8","40","10","16","8","2","8","4","38","16","1","94","6","38","5","26","59","0","0","0","0","0","0","0","29.6","","1","2","0","0","3","6","26","59","2","0","12","3","0","14","50.2","45.3","0","1","1","0","4","6","1","0","0","2","0","3","3","1","0","0","2","6","0","0","0","0","0","0","2","2","1","0","0","5","0","0","0","0","0","0","3","16","18","18","0","0","0","0","0"
"Italy","18736","1065376","italy_18736","Bitritto VC vs Terrons 3:0","2026-05-16 17:00","Chitani Arena","Terrons","Bisiacchi, Gaspare","1620267","11","8","9","2","0","52.9","8","1","3","38","25","6","3","0","3","2","33","0","0","0","0","0","8","24","40","0","0","0","0","0","0","0","27.3","","0","0","0","1","2","2","24","40","4","0","11","4","4","13","52.9","48.1","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","3","6","0","0","0","0","0","0","0","0","0","0","0","0","3","14","5","7","0","0","0","0","0"
"Italy","18736","1065376","italy_18736","Bitritto VC vs Terrons 3:0","2026-05-16 17:00","Chitani Arena","Terrons","Roma, Vittorio","1620269","0","0","0","0","0","0","0","0","0","0","0","19","8","6","11","10","84","16","0","100","6","38","0","0","0","2","1","6","1","3","2","0","17.6","","5","6","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","2","6","3","11","11","12","0","0","0","0","0"
"Italy","18736","1065377","italy_18736","modena volley vs Aaa 2:3","2026-05-16 17:00","palapanini","modena volley","Imparato, Gesuele","1649623","3","0","21","3","1","50.8","0","0","0","0","0","30","12","6","18","11","57","0","0","0","2","0","2","26","79","52","20","142","30","52","40","20","16.8","","5","7","3","4","3","7","26","79","0","0","13","2","2","13","50.8","45.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","20","14","13","43","142","5","30","30","31","38","27","0","0","0"
"Italy","18736","1065377","italy_18736","modena volley vs Aaa 2:3","2026-05-16 17:00","palapanini","modena volley","Barbanti, Edilio","1649627","17","2","22","2","2","52.9","39","11","15","38","10","22","10","1","12","6","32","33","2","94","16","48","0","27","84","0","0","0","0","0","0","0","37.5","","3","5","2","2","1","5","27","84","0","1","15","0","0","12","52.9","47","0","2","2","0","9","13","1","0","0","3","1","5","5","0","3","0","1","9","0","0","0","0","0","0","5","0","4","1","2","12","0","0","0","0","0","0","5","19","20","16","23","11","0","0","0"
"Italy","18736","1065377","italy_18736","modena volley vs Aaa 2:3","2026-05-16 17:00","palapanini","modena volley","Vignozzi, Luca","1649630","11","2","19","4","1","51.5","20","5","9","45","20","9","1","0","8","4","44","0","0","0","1","0","1","48","86","2","1","4","0","2","1","1","18.9","","2","2","0","3","2","3","48","86","1","3","25","0","5","23","51.5","46.5","1","0","2","0","2","5","1","0","1","3","0","5","0","0","0","0","0","0","4","1","1","0","4","10","0","0","0","0","0","0","2","1","0","0","1","4","5","10","7","11","9","8","0","0","0"
"Italy","18736","1065377","italy_18736","modena volley vs Aaa 2:3","2026-05-16 17:00","palapanini","modena volley","Di Giacomo, Leone","1649625","25","15","18","2","2","52.4","37","8","19","51","30","20","13","1","7","2","15","0","0","0","0","0","4","37","86","0","0","0","0","0","0","0","49.6","","2","4","0","2","0","1","37","86","3","0","19","1","1","18","52.9","45.3","3","0","1","0","3","7","2","2","2","4","1","11","5","1","1","0","1","8","0","0","0","0","0","0","4","0","1","1","5","11","0","0","0","0","0","0","5","18","16","13","12","11","0","0","0"
"Italy","18736","1065377","italy_18736","modena volley vs Aaa 2:3","2026-05-16 17:00","palapanini","modena volley","Allegrezza, Gianluigi","1649628","27","14","20","2","2","53.1","43","11","18","42","16","21","12","3","9","5","38","38","0","100","11","29","7","36","81","0","0","0","0","0","0","0","71.7","","2","4","1","1","2","4","36","81","2","0","16","5","1","20","53.1","46.4","3","2","2","0","4","11","3","1","1","2","0","7","5","1","0","1","5","12","0","0","0","0","0","0","4","2","2","0","5","13","0","0","0","0","0","0","5","18","18","17","29","20","0","0","0"
"Italy","18736","1065377","italy_18736","modena volley vs Aaa 2:3","2026-05-16 17:00","palapanini","modena volley","Simari, Fortunato","1649631","20","16","18","1","2","51.2","20","3","11","55","40","11","5","0","6","3","27","0","0","0","0","0","7","41","79","0","0","0","0","0","0","0","52.7","","1","2","1","2","1","2","41","79","5","2","21","2","4","20","51.2","46","2","0","0","0","6","8","2","1","0","1","0","4","0","0","0","0","0","0","5","0","2","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","5","7","14","15","8","6","0","0","0"
"Italy","18736","1065377","italy_18736","modena volley vs Aaa 2:3","2026-05-16 17:00","palapanini","modena volley","Corsini, Pierluigi","1649633","0","-3","0","0","0","0","0","0","0","0","0","33","25","12","8","5","52","34","3","91","16","47","0","0","0","1","4","13","2","3","5","3","24.4","","3","4","1","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","3","0","5","13","5","14","14","12","17","15","0","0","0"
"Italy","18736","1065377","italy_18736","modena volley vs Aaa 2:3","2026-05-16 17:00","palapanini","Aaa","Cerutti, Manlio","1621759","2","-2","23","4","0","49.4","0","0","0","0","0","27","15","7","12","9","59","0","0","0","1","0","2","23","69","60","18","149","41","50","37","21","12","","4","5","1","2","4","5","23","69","1","0","12","1","0","11","49.4","44.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","18","15","18","38","149","5","26","30","32","40","25","0","0","0"
"Italy","18736","1065377","italy_18736","modena volley vs Aaa 2:3","2026-05-16 17:00","palapanini","Aaa","Di Giacomo, Nunzio","1621763","29","18","22","1","3","52.4","40","7","23","57","40","28","9","1","19","11","43","37","3","92","14","38","3","24","68","0","0","0","0","0","0","0","78.9","","4","8","1","3","6","8","24","68","1","1","12","2","0","12","47.3","43.6","1","1","1","0","3","6","3","1","1","4","0","9","7","1","0","0","5","13","0","0","0","0","0","0","8","1","1","0","2","12","0","0","0","0","0","0","5","20","17","15","20","22","0","0","0"
"Italy","18736","1065377","italy_18736","modena volley vs Aaa 2:3","2026-05-16 17:00","palapanini","Aaa","Del Chicca, Patrizio","1621766","19","14","21","2","0","50.6","23","3","13","57","43","9","4","1","5","1","22","0","0","0","1","0","6","55","78","1","0","4","0","1","2","1","48.1","","0","1","1","3","0","1","55","78","3","2","26","3","3","29","50.6","44.6","0","1","0","0","3","4","1","0","1","2","0","4","0","0","0","0","0","0","9","1","0","1","4","15","0","0","0","0","0","0","1","0","2","0","1","4","5","13","9","11","14","5","0","0","0"
"Italy","18736","1065377","italy_18736","modena volley vs Aaa 2:3","2026-05-16 17:00","palapanini","Aaa","La Rocca, Stefano","1621761","26","11","20","0","2","48.1","41","15","20","49","12","24","12","2","12","6","33","0","0","0","2","0","4","36","90","0","0","0","0","0","0","0","43.5","","5","7","0","2","1","3","36","90","2","0","10","2","3","26","48.1","44.1","5","1","1","1","2","10","3","2","4","3","0","12","3","1","3","0","3","10","0","0","0","0","0","0","5","2","1","0","1","9","0","0","0","0","0","0","5","12","14","15","23","11","0","0","0"
"Italy","18736","1065377","italy_18736","modena volley vs Aaa 2:3","2026-05-16 17:00","palapanini","Aaa","Milazzo, Mirko","1621764","22","7","15","4","0","48.6","39","7","21","54","36","25","12","5","13","9","56","38","4","89","10","26","1","34","91","0","0","0","0","0","0","0","54.9","","3","4","2","3","4","6","34","91","0","1","11","1","1","23","48.6","44.9","4","0","1","1","6","12","1","1","3","4","1","10","2","0","0","0","1","3","0","0","0","0","0","0","9","2","0","0","3","14","0","0","0","0","0","0","5","22","23","17","19","11","0","0","0"
"Italy","18736","1065377","italy_18736","modena volley vs Aaa 2:3","2026-05-16 17:00","palapanini","Aaa","Caranfa, Giovanni","1621767","16","6","17","2","0","47.9","22","8","7","32","-5","4","1","0","3","2","50","0","0","0","0","0","9","49","81","0","0","1","1","0","0","0","26.8","","1","1","1","1","0","1","49","81","2","4","21","7","2","28","47.9","43.9","0","0","1","0","4","5","0","0","2","2","0","4","0","0","0","0","0","0","4","4","1","1","3","13","0","0","0","0","0","0","0","0","0","0","1","1","5","8","10","11","9","7","0","0","0"
"Italy","18736","1065377","italy_18736","modena volley vs Aaa 2:3","2026-05-16 17:00","palapanini","Aaa","Zanzi, Enzo","1621769","0","-3","0","0","0","0","0","0","0","0","0","29","18","9","11","8","59","29","3","90","17","59","0","0","0","4","3","11","2","3","1","5","21.6","","7","7","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","2","1","1","11","5","9","13","11","15","13","0","0","0"
"Italy","18737","1065138","italy_18737","DreamTeam vs Gattochiatto 3:0","2026-05-17 17:00","Dreams Arena","DreamTeam","Wasilewski, Marek","1684440","3","2","12","1","1","60.2","0","0","0","0","0","2","1","0","1","1","50","0","0","0","0","0","2","6","7","13","0","17","12","5","0","0","8.4","","1","1","0","0","0","0","6","7","2","0","6","0","0","0","60.2","54.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","1","3","17","3","14","5","12","0","0","0","0","0"
"Italy","18737","1065138","italy_18737","DreamTeam vs Gattochiatto 3:0","2026-05-17 17:00","Dreams Arena","DreamTeam","Del Chicca, Norberto","1951114","5","4","11","1","1","60.2","4","0","3","75","75","4","2","0","2","2","50","4","0","100","3","75","1","11","13","0","0","0","0","0","0","0","14.6","","1","1","0","0","1","1","11","13","1","0","11","0","0","0","60.2","50.6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","1","3","0","0","0","0","0","0","3","8","6","7","0","0","0","0","0"
"Italy","18737","1065138","italy_18737","DreamTeam vs Gattochiatto 3:0","2026-05-17 17:00","Dreams Arena","DreamTeam","Cichosz, Stanisław","1745366","19","17","42","2","9","83.4","2","0","2","100","100","1","1","1","0","0","100","0","0","0","0","0","8","15","22","1","0","1","0","0","0","1","53.8","","0","0","0","0","0","0","15","22","8","0","15","0","0","0","83.4","62.5","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","3","16","21","15","0","0","0","0","0"
"Italy","18737","1065138","italy_18737","DreamTeam vs Gattochiatto 3:0","2026-05-17 17:00","Dreams Arena","DreamTeam","Rodriguez, Jeffery","1904679","15","15","6","0","0","62","3","0","2","67","67","2","1","0","1","1","50","0","0","0","0","0","13","48","55","0","0","0","0","0","0","0","43.4","","0","0","0","0","1","1","48","55","12","2","45","1","0","3","62","50.5","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","6","12","0","0","0","0","0"
"Italy","18737","1065138","italy_18737","DreamTeam vs Gattochiatto 3:0","2026-05-17 17:00","Dreams Arena","DreamTeam","Bento, Domingos","1929215","17","17","3","0","1","48.8","6","0","5","83","83","1","0","0","1","1","100","3","0","100","2","67","11","41","49","0","0","0","0","0","0","0","48.4","","1","1","0","0","0","0","41","49","11","0","37","0","0","4","53.6","49.2","1","0","0","0","1","2","1","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","3","5","10","7","0","0","0","0","0"
"Italy","18737","1065138","italy_18737","DreamTeam vs Gattochiatto 3:0","2026-05-17 17:00","Dreams Arena","DreamTeam","Klouček, Boris","1864841","13","12","0","0","0","0","3","1","2","67","33","0","0","0","0","0","0","0","0","0","0","0","11","32","40","0","0","0","0","0","0","0","35.5","","0","0","0","0","0","0","32","40","10","0","29","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","1","3","10","0","0","0","0","0"
"Italy","18737","1065138","italy_18737","DreamTeam vs Gattochiatto 3:0","2026-05-17 17:00","Dreams Arena","DreamTeam","Lewandowski, Jakub","1949545","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","1","100","3","0","100","3","100","0","0","0","0","0","0","0","0","0","0","3.6","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0","0","0","0","0"
"Italy","18737","1065138","italy_18737","DreamTeam vs Gattochiatto 3:0","2026-05-17 17:00","Dreams Arena","Gattochiatto","Cassinelli, Assunto","1620319","0","0","1","0","0","46.5","1","0","0","0","0","5","2","1","3","0","20","0","0","0","0","0","0","0","4","4","46","61","1","6","18","36","0.8","","0","0","0","3","0","0","0","4","0","0","0","0","0","0","46.5","46.5","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","46","2","4","5","61","3","18","22","20","0","0","0","0","0"
"Italy","18737","1065138","italy_18737","DreamTeam vs Gattochiatto 3:0","2026-05-17 17:00","Dreams Arena","Gattochiatto","Mossa, Oronzo","1620323","0","-8","3","0","0","47.9","6","6","0","0","-100","13","5","1","8","1","15","24","2","92","1","4","0","0","3","0","0","0","0","0","0","0","-2.6","","0","0","1","8","0","0","0","3","0","0","0","0","0","0","47.9","45.1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","3","11","10","13","0","0","0","0","0"
