"Kraj","LeagueId","MatchId","Liga","Mecz","Data","Arena","Drużyna","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","PBP_Przyjecie_Blok0","PBP_Przyjecie_Blok1","PBP_Przyjecie_Blok2","PBP_Przyjecie_Blok3","PBP_Przyjecie_Blok_Razem","PBP_OB_Atak_Razem","PBP_OB_Atak_Punkt","PBP_OB_Atak_Blok","PBP_OB_Atak_Blad","PBP_OB_Atak_Obroniony","PBP_OB_Atak_Inne","PBP_SEK_Atak_Razem","PBP_SEK_Atak_Punkt","PBP_SEK_Atak_Blok","PBP_SEK_Atak_Blad","PBP_SEK_Atak_Obroniony","PBP_SEK_Atak_Inne","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Exporter_Version","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"Usa","15203","1072757","usa_15203","Texas Flamengo vs Golden Gate Strikers 3:0","2026-06-11 19:00","Stadium Texas","Texas Flamengo","Ścisłowski, Tadeusz","1745203","5","4","8","0","0","66.1","3","0","0","0","0","10","8","4","2","2","60","7","1","86","2","29","5","18","22","0","0","0","0","0","0","0","20.2","","0","0","1","1","1","1","18","22","4","1","15","1","0","3","66.1","52.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2","3","1","0","6","3","2","0","0","1","0","2","0","1","0","1","0","3","9","11","7","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072757","usa_15203","Texas Flamengo vs Golden Gate Strikers 3:0","2026-06-11 19:00","Stadium Texas","Texas Flamengo","Czauderna, Łukasz","1905583","4","4","7","0","1","74.6","3","0","2","67","67","5","2","2","3","1","60","6","0","100","2","33","1","8","12","0","0","0","0","0","0","0","15.2","","1","2","0","1","0","0","8","12","1","0","3","0","0","5","74.6","61.5","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","0","6","2","2","0","0","0","0","1","0","0","0","1","0","3","7","2","9","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072757","usa_15203","Texas Flamengo vs Golden Gate Strikers 3:0","2026-06-11 19:00","Stadium Texas","Golden Gate Strikers","Krzyżak, Adam","1767411","1","-1","10","2","1","55.2","0","0","0","0","0","16","9","2","7","2","25","0","0","0","0","0","0","10","39","35","16","88","12","23","33","20","3.4","","1","2","1","5","0","0","10","39","0","0","9","0","0","1","55.2","48.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","16","5","7","25","88","0","0","0","0","0","2","0","1","0","0","1","2","0","0","1","0","1","3","29","25","30","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072757","usa_15203","Texas Flamengo vs Golden Gate Strikers 3:0","2026-06-11 19:00","Stadium Texas","Golden Gate Strikers","Krupiński, Jakub","1745520","6","3","10","2","0","59.6","10","1","6","60","50","16","10","0","6","3","19","33","0","100","15","45","0","5","35","0","0","0","0","0","0","0","28.9","","1","2","2","4","0","0","5","35","0","2","5","0","0","0","59.6","50","2","0","0","0","1","3","1","0","1","0","0","2","2","0","0","0","2","4","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","4","6","21","2","33","0","0","0","0","0","0","3","0","2","0","0","1","3","23","17","19","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072757","usa_15203","Texas Flamengo vs Golden Gate Strikers 3:0","2026-06-11 19:00","Stadium Texas","Golden Gate Strikers","Celej, Hubert","1864762","15","9","8","1","0","68.1","25","5","14","56","36","4","2","0","2","0","0","0","0","0","0","0","1","20","40","0","0","0","0","0","0","0","29.7","","0","0","0","2","0","0","20","40","1","1","17","0","0","3","68.1","58.6","2","0","1","1","2","6","1","0","0","0","0","1","0","0","0","0","0","0","10","1","3","0","4","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","13","11","8","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072757","usa_15203","Texas Flamengo vs Golden Gate Strikers 3:0","2026-06-11 19:00","Stadium Texas","Golden Gate Strikers","Colom, Michaël","1905054","8","-3","7","1","0","62","22","10","7","32","-14","14","11","2","3","0","14","0","0","0","0","0","1","10","40","0","0","0","0","0","0","0","-0.2","","0","2","0","1","0","0","10","40","1","1","10","0","0","0","62","54.3","2","2","2","0","3","9","0","0","1","1","0","2","4","2","3","0","1","10","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","3","11","10","18","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072757","usa_15203","Texas Flamengo vs Golden Gate Strikers 3:0","2026-06-11 19:00","Stadium Texas","Golden Gate Strikers","Wawrzyniak, Wojciech","1903531","1","-4","8","0","0","54.7","7","3","1","14","-29","13","9","5","4","1","46","27","2","93","9","33","0","8","44","0","0","0","0","0","0","0","11.5","","1","2","0","2","0","0","8","44","0","0","7","0","0","1","54.7","48.1","0","0","0","0","2","2","0","0","2","0","0","2","0","0","0","1","1","2","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","4","9","7","5","25","5","2","1","0","2","0","1","0","0","0","1","0","3","15","15","15","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072757","usa_15203","Texas Flamengo vs Golden Gate Strikers 3:0","2026-06-11 19:00","Stadium Texas","Golden Gate Strikers","Caneo, Carlos","1865522","13","5","10","2","1","61.1","28","6","12","43","21","2","2","0","0","0","0","0","0","0","0","0","0","12","39","0","0","0","0","0","0","0","20.2","","0","0","0","0","0","0","12","39","0","0","11","0","0","1","61.1","55.4","4","0","1","1","1","7","0","0","0","0","1","1","0","0","0","0","0","0","6","2","3","1","8","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","13","10","12","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072757","usa_15203","Texas Flamengo vs Golden Gate Strikers 3:0","2026-06-11 19:00","Stadium Texas","Golden Gate Strikers","Golianek, Bogusław","1950596","0","0","0","0","0","0","0","0","0","0","0","22","16","10","6","5","68","4","0","100","2","50","0","0","0","0","1","4","0","0","1","3","12.4","","4","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","4","1","2","0","1","4","10","3","3","0","3","1","5","3","1","0","1","0","3","11","8","10","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072758","usa_15203","Tucson VC vs Calvin Klein Volley 3:0","2026-06-11 19:00","Kino Sports Complex","Tucson VC","Jabłoński, Michał","1929524","0","0","11","0","0","65.8","0","0","0","0","0","9","6","4","3","1","56","0","0","0","0","0","0","12","27","25","2","34","9","13","11","1","3.6","","1","2","0","1","0","0","12","27","0","0","10","0","0","2","65.8","55.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","2","2","1","4","34","0","0","0","0","0","4","1","1","0","2","0","1","0","1","0","0","0","3","16","1","29","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072758","usa_15203","Tucson VC vs Calvin Klein Volley 3:0","2026-06-11 19:00","Kino Sports Complex","Tucson VC","Grzywacz, Euzebiusz","1904809","15","10","9","0","0","56.9","18","3","12","67","50","8","6","4","2","1","63","25","2","92","16","64","3","26","45","0","0","0","0","0","0","0","53.7","","1","1","0","1","0","0","26","45","3","1","22","0","0","4","56.9","50.7","1","0","0","0","0","1","1","0","1","0","0","2","7","1","0","0","2","10","0","0","0","0","0","0","3","0","1","0","1","5","0","0","0","0","0","0","5","13","4","1","23","4","1","1","0","2","0","1","1","0","0","0","0","3","14","19","20","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072758","usa_15203","Tucson VC vs Calvin Klein Volley 3:0","2026-06-11 19:00","Kino Sports Complex","Tucson VC","Niemi, Daniel","1927848","6","6","7","0","0","65.4","1","0","1","100","100","2","1","1","1","0","50","0","0","0","0","0","5","19","23","0","0","1","0","1","0","0","17.8","","0","0","0","0","0","1","19","23","5","0","17","0","1","2","65.4","53.7","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","3","6","1","7","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072758","usa_15203","Tucson VC vs Calvin Klein Volley 3:0","2026-06-11 19:00","Kino Sports Complex","Tucson VC","Hatakeyama, Kanjuro","1929518","11","7","7","2","0","62.1","14","2","10","71","57","4","3","2","1","0","50","0","0","0","0","0","1","21","28","0","0","0","0","0","0","0","31","","0","0","0","1","0","0","21","28","1","0","20","0","0","1","62.1","59.3","0","0","0","0","0","0","1","0","2","1","0","4","7","0","0","1","2","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072758","usa_15203","Tucson VC vs Calvin Klein Volley 3:0","2026-06-11 19:00","Kino Sports Complex","Tucson VC","Krukowski, Mieczysław","1949124","3","3","12","0","2","63.3","0","0","0","0","0","3","3","1","0","0","33","0","0","0","0","0","1","8","10","0","0","0","0","0","0","0","9.8","","0","0","0","0","0","0","8","10","1","0","8","0","0","0","64.7","54.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","14","0","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072758","usa_15203","Tucson VC vs Calvin Klein Volley 3:0","2026-06-11 19:00","Kino Sports Complex","Tucson VC","Ujiki, Tomomichi","1950459","27","26","4","0","0","51.8","19","1","14","74","68","0","0","0","0","0","0","0","0","0","0","0","13","43","50","0","0","0","0","0","0","0","79.1","","0","0","0","0","0","0","43","50","12","2","40","1","0","3","51.8","48.1","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","12","1","0","0","4","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","13","11","10","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072758","usa_15203","Tucson VC vs Calvin Klein Volley 3:0","2026-06-11 19:00","Kino Sports Complex","Tucson VC","Bonfim, Cláudio","1975930","0","0","0","0","0","0","0","0","0","0","0","7","5","3","2","2","71","1","0","100","0","0","0","0","0","1","2","4","0","1","1","2","3.6","","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","4","0","0","1","0","1","3","3","0","0","0","0","2","1","0","0","1","0","2","5","0","7","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072758","usa_15203","Tucson VC vs Calvin Klein Volley 3:0","2026-06-11 19:00","Kino Sports Complex","Tucson VC","Lilly, Jake","2004170","3","2","13","0","2","67.7","3","1","0","0","-33","8","4","3","4","3","75","3","0","100","2","67","1","16","27","0","0","0","0","0","0","0","13.1","","1","1","1","2","1","1","16","27","1","0","14","0","0","2","68.5","60.6","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","0","3","3","3","0","0","0","0","3","3","0","0","0","0","2","0","14","11","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072758","usa_15203","Tucson VC vs Calvin Klein Volley 3:0","2026-06-11 19:00","Kino Sports Complex","Tucson VC","Boyet, Austen","1927931","0","0","2","0","0","52.8","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","10","14","12","2","20","3","9","3","5","0","","0","0","0","0","0","0","10","14","0","0","10","0","0","0","52.8","50.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","2","0","1","5","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","21","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072758","usa_15203","Tucson VC vs Calvin Klein Volley 3:0","2026-06-11 19:00","Kino Sports Complex","Tucson VC","Teruyuki, Atsunori","1975782","0","0","0","0","0","0","0","0","0","0","0","7","5","3","2","1","57","1","0","100","0","0","0","0","0","0","0","0","0","0","0","0","3.2","","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","3","2","1","0","0","0","1","1","0","0","0","0","1","0","7","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072758","usa_15203","Tucson VC vs Calvin Klein Volley 3:0","2026-06-11 19:00","Kino Sports Complex","Tucson VC","Caldwell, Dan","1905899","2","2","4","0","0","61.3","1","0","1","100","100","1","1","1","0","0","100","0","0","0","0","0","1","6","9","0","0","0","0","0","0","0","5.8","","0","0","0","0","0","0","6","9","1","0","4","0","0","2","61.3","56.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","6","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072758","usa_15203","Tucson VC vs Calvin Klein Volley 3:0","2026-06-11 19:00","Kino Sports Complex","Tucson VC","Hatakeyama, Kinya","1865779","4","2","5","1","0","62.1","3","1","2","67","33","3","2","1","1","0","33","0","0","0","0","0","2","7","13","0","0","0","0","0","0","0","8.3","","0","0","0","0","0","1","7","13","2","0","6","0","1","1","57.6","52.5","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072758","usa_15203","Tucson VC vs Calvin Klein Volley 3:0","2026-06-11 19:00","Kino Sports Complex","Calvin Klein Volley","Dow, Zach","2087448","0","0","4","0","0","47.7","0","0","0","0","0","15","7","0","8","0","0","0","0","0","0","0","0","4","28","16","27","82","2","23","26","31","0","","0","0","0","7","0","1","4","28","0","0","4","0","0","0","47.7","44.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","27","5","5","29","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","24","26","30","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072758","usa_15203","Tucson VC vs Calvin Klein Volley 3:0","2026-06-11 19:00","Kino Sports Complex","Calvin Klein Volley","Bernardi, Jacky","1927404","7","0","8","1","1","50.6","11","5","3","27","-18","16","10","4","6","1","31","9","1","89","1","11","3","12","25","0","0","0","0","0","0","0","11.1","","0","0","1","6","0","0","12","25","2","0","9","1","0","3","61","48.2","1","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","2","3","0","0","0","0","0","0","1","0","3","1","1","6","0","0","0","0","0","0","1","3","1","3","8","4","2","1","1","0","0","1","0","0","0","0","1","3","8","13","14","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072758","usa_15203","Tucson VC vs Calvin Klein Volley 3:0","2026-06-11 19:00","Kino Sports Complex","Calvin Klein Volley","Geens, Hugo","1950792","4","-2","6","0","0","50.2","12","6","3","25","-25","4","1","0","3","0","0","0","0","0","0","0","1","14","25","0","0","0","0","0","0","0","-5","","0","1","0","2","0","0","14","25","1","0","11","0","0","3","50.2","44.7","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","3","2","3","0","2","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","8","8","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072758","usa_15203","Tucson VC vs Calvin Klein Volley 3:0","2026-06-11 19:00","Kino Sports Complex","Calvin Klein Volley","Amaral, Paulo","2032226","6","-1","5","0","0","47.6","19","7","6","32","-5","17","9","0","8","1","6","0","0","0","0","0","0","8","31","0","0","0","0","0","0","0","0.9","","0","1","1","7","0","0","8","31","0","0","6","0","0","2","47.6","46","0","0","1","0","1","2","0","1","1","0","0","2","2","0","1","0","2","5","0","0","0","0","0","0","2","0","3","2","3","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","11","7","11","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072758","usa_15203","Tucson VC vs Calvin Klein Volley 3:0","2026-06-11 19:00","Kino Sports Complex","Calvin Klein Volley","Tarkowski, Jacek","1904964","5","-9","5","0","1","62.7","20","11","3","15","-40","7","4","0","3","0","0","53","3","94","10","19","1","13","34","0","0","0","0","0","0","0","5.5","","0","2","0","1","0","0","13","34","1","1","12","0","1","1","64.1","55.9","0","0","2","0","0","2","0","0","6","1","0","7","0","1","1","0","0","2","0","0","0","0","0","0","2","1","0","0","6","9","0","0","0","0","0","0","1","14","20","15","50","0","0","0","0","0","0","0","0","0","0","0","0","3","25","19","24","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072758","usa_15203","Tucson VC vs Calvin Klein Volley 3:0","2026-06-11 19:00","Kino Sports Complex","Calvin Klein Volley","Gonçalves, Hudson","1975826","7","4","3","0","0","52.7","20","3","6","30","15","3","1","0","2","0","0","0","0","0","0","0","1","27","34","0","0","0","0","0","0","0","13.5","","0","0","0","2","0","0","27","34","1","0","21","0","0","6","52.7","50.2","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","5","0","3","1","7","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","8","6","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072758","usa_15203","Tucson VC vs Calvin Klein Volley 3:0","2026-06-11 19:00","Kino Sports Complex","Calvin Klein Volley","Linhares, Valdir","1745396","0","0","0","0","0","0","0","0","0","0","0","18","13","7","5","2","50","9","0","100","2","22","0","0","0","0","0","0","0","0","0","0","10.8","","0","0","1","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","9","7","1","4","1","1","0","2","0","2","0","0","0","3","4","11","7","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072759","usa_15203","Austin Jam vs Penn State Nittany Lions 3:0","2026-06-11 19:00","Jam Stadium","Austin Jam","Pindelski, Paweł","1685512","4","3","19","1","1","58.1","0","0","0","0","0","6","5","3","1","0","50","0","0","0","0","0","3","21","29","23","0","28","12","10","5","1","13.4","","0","1","0","0","0","0","21","29","3","0","21","0","0","0","58.1","47.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","1","0","4","28","0","0","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","3","17","15","18","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072759","usa_15203","Austin Jam vs Penn State Nittany Lions 3:0","2026-06-11 19:00","Jam Stadium","Austin Jam","Yrjä, Emil","1865825","6","4","11","2","1","59.6","3","0","2","67","67","4","0","0","4","3","75","0","0","0","0","0","3","16","20","0","0","0","0","0","0","0","15.2","","3","4","0","0","0","0","16","20","3","0","16","0","0","0","59.6","52.4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","2","0","9","10","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072759","usa_15203","Austin Jam vs Penn State Nittany Lions 3:0","2026-06-11 19:00","Jam Stadium","Austin Jam","Sturm-Meister, Markus","1950582","11","10","12","1","3","75.3","4","0","3","75","75","0","0","0","0","0","0","0","0","0","0","0","5","11","13","1","0","1","0","0","1","0","29","","0","0","0","0","0","0","11","13","5","0","11","0","0","0","75.3","57.7","0","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","12","1","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072759","usa_15203","Austin Jam vs Penn State Nittany Lions 3:0","2026-06-11 19:00","Jam Stadium","Austin Jam","Rzemek, Aleksander","1976798","8","7","22","1","3","63.9","1","0","1","100","100","8","3","3","5","3","75","0","0","0","0","0","4","31","37","0","0","0","0","0","0","0","25.6","","2","4","0","0","1","1","31","37","4","1","30","0","0","1","63.9","54.4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","1","0","3","2","1","0","0","0","3","19","4","8","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072759","usa_15203","Austin Jam vs Penn State Nittany Lions 3:0","2026-06-11 19:00","Jam Stadium","Austin Jam","Constantin, Ivan","1745529","10","9","7","0","1","54.4","5","1","4","80","60","2","0","0","2","1","50","10","0","100","9","90","5","37","41","0","0","0","0","0","0","0","32.5","","1","2","0","0","0","0","37","41","5","0","37","0","0","0","54.4","48.4","1","0","0","0","0","1","1","0","0","0","0","1","2","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","3","0","10","0","0","0","0","0","0","1","0","0","0","1","0","3","6","13","7","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072759","usa_15203","Austin Jam vs Penn State Nittany Lions 3:0","2026-06-11 19:00","Jam Stadium","Austin Jam","Siimes, Petri","1725397","3","3","0","0","0","0","1","0","1","100","100","0","0","0","0","0","0","0","0","0","0","0","2","4","5","0","0","0","0","0","0","0","8","","0","0","0","0","0","0","4","5","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","15203","1072759","usa_15203","Austin Jam vs Penn State Nittany Lions 3:0","2026-06-11 19:00","Jam Stadium","Austin Jam","Roocke, Ingmar","1976646","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","3","100","2","0","100","2","100","0","0","0","0","0","1","0","1","0","0","2.8","","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","2","0","0","0","0","0","0","3","2","0","0","1","0","0","3","2","1","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
